title,price,link
"ASUS Vivobook 15 (2024) Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and Light Laptop (15.6 Inch, Icelight Silver, 1.70 kg, with MS Office)  ","35,550",https://amazon.in//ASUS-Vivobook-Intel-Core-1215U/dp/B0D7HXZDP4/ref=sr_1_296?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-296
"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)  ","12,890",https://amazon.in//AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_297?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-297
"Lenovo IdeaPad Pro 5 Intel Core Ultra 7 155H Built-in AI 16"" (40.6cm) 2K OLED 400Nits 120Hz Laptop (16GB/1TB SSD/NVIDIA RTX 3050 6GB/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/Grey/1.9Kg), 83D4002NIN  ","1,24,990",https://amazon.in//Lenovo-IdeaPad-400Nits-GamePass-83D4002NIN/dp/B0CTK42DSN/ref=sr_1_298?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-298
"Artistix Alpine Business Class Series Medium Size Anti Theft Laptop Backpack (32 Litre, 15.6 Inch) (Black)  ","1,783",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTQ4NTYxMTc2NDgzNzMyOjE3MjU4MDMxMjU6c3BfbXRmOjMwMDA3MDcyNzY0MjQzMjo6MDo6&url=%2FArtistix-Alpine-Laptop-Backpack-Business%2Fdp%2FB08SVV5HZY%2Fref%3Dsr_1_299_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725803125%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-299-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Leather World Pu Leather Mini 14 inch Laptop Office Bag | Office Bag | Messenger Bag | Travel Bag  ,799,https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTQ4NTYxMTc2NDgzNzMyOjE3MjU4MDMxMjU6c3BfbXRmOjMwMDMyNzI0OTU3NjQzMjo6MDo6&url=%2FLeather-World-Brown-Laptop-Office%2Fdp%2FB07HD9P9ST%2Fref%3Dsr_1_300_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725803125%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-300-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Thin & light, AMD Radeon graphics, Backlit KB, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fc0028AU  ","39,780",https://amazon.in//HP-15-6-inch-Graphics-Speakers-fc0028AU/dp/B0BZYTPPZF/ref=sr_1_301?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-301
"HP Victus Gaming Laptop, AMD Ryzen 5 5600H, 4GB AMD Radeon RX 6500M Graphics, 15.6-inch (39.6 cm), FHD, IPS, 16GB DDR4, 512GB SSD, Backlit KB, B&O, Dual Speakers (Win 11 Pro, Blue, 2.48 kg), fb0150AX  ","54,680",https://amazon.in//HP-Graphics-15-6-inch-Speakers-fb0150AX/dp/B0CCY158HB/ref=sr_1_302?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-302
"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  ","22,190",https://amazon.in//HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_36?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaMWc3FGvoTidViKUuifV77WPvkI0XIzHNaJUIW7SBA81z72tDXJ0ygvNGhb7amlC8RTo9_IQkecq41jw2FbC6oNjOpWKP0DrWHwgujP1OWz5fNmjblqsE3ZenFkfshrjoK-SXf2DYmOPVpZf21TMiilx3WYlWFqqwuYGRkgVdGKEl2dhNd0-CImITLGhPsvUPeb8EwsDPBV2pUtih1sWANA.yXlZZpx0tGEQrLgOuAY2vqRoZmPTzbWUmVWLlD-yG_Q&dib_tag=se&keywords=laptop&qid=1725801547&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-36
"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Mixed Black/1.63 kg), E1504FA-LK522WS  ","46,990",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK522WS/dp/B0BTWG3K45/ref=sr_1_303?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-303
"ASUS [Smartchoice] ROG Strix G16, 16""(40.64cm) FHD+ 165Hz, 13th Gen Intel Core i7-13650HX, Gaming Laptop(16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4060 /Win 11/MSO 21/Eclipse Gray/2.50 Kg), G614JV-N3474WS  ","1,39,990",https://amazon.in//ASUS-Smartchoice-40-64cm-i7-13650HX-G614JV-N3474WS/dp/B09TB4FPKW/ref=sr_1_304?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-304
"Dell Inspiron 3520 Laptop, Intel Core i3-1215U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD, Backlit KB, Win 11 + MSO'21, 15 Month McAfee Antivirus, Silver, 1.65kg  ","38,990",https://amazon.in//Dell-Inspiron-3520-Processor-Antivirus/dp/B0CJJZNY4L/ref=sr_1_305?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-305
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop (15.6 Inch, Charcoal Black, 2.1 Kg)  ","55,490",https://amazon.in//Acer-Aspire-Intel-Core-12450H/dp/B0D45THCGJ/ref=sr_1_306?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-306
"Infinix Y1 Plus Neo (2023) Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) XL30 Thin and Light Laptop (15.6 Inch, Grey, 1.76 Kg)  ","19,990",https://amazon.in//INFINIX-Plus-Celeron-Quad-N5100/dp/B0CNNNVSLC/ref=sr_1_307?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-307
"Lenovo Legion 7 Intel Core i7-14700HX 16"" (40.64cm) 3.2K IPS 430Nits 165Hz Gaming Laptop (32GB/1TB SSD/Win 11/Office 2021/NVIDIA RTX 4070 8GB/100% DCI-P3/3 Month Game Pass/Grey/2.24Kg), 83FD0010IN  ","1,99,490",https://amazon.in//Lenovo-i7-14700HX-40-64cm-430Nits-83FD0010IN/dp/B0CXXMP47F/ref=sr_1_308?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU&dib_tag=se&keywords=laptop&qid=1725803125&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-308
"Tribit [Upgraded Version XSound Go Wireless Bluetooth 5.0 Speakers with Loud Stereo Sound & Rich Bass 16W,24H Playtime,100 ft Bluetooth Range,Outdoor Lightweight IPX7 Waterproof,Built-in Mic (Black)  ","2,799",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTQ4NTYxMTc2NDgzNzMyOjE3MjU4MDMxMjU6c3BfYnRmOjMwMDIzOTYwMzIyOTgzMjo6MDo6&url=%2FBluetooth-Tribit-Upgraded-Portable-Waterproof%2Fdp%2FB078S4P3J9%2Fref%3Dsr_1_309_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725803125%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"WALKENT Premium 15.6"" Laptop Bag, Semi-Hard Shell, Anti-Theft Pockets with In-Built Lock, Waterproof Fabric & Zipper, Stylish Backpack for Travel Office College Men Women - Mia, Grey  ","3,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTQ4NTYxMTc2NDgzNzMyOjE3MjU4MDMxMjU6c3BfYnRmOjMwMDAzOTM0NzY1MDIzMjo6MDo6&url=%2FWALKENT-Semi-Hard-Anti-Theft-Waterproof-Backpack%2Fdp%2FB0CFJT6P1R%2Fref%3Dsr_1_310_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.virf8RdVtnO-Tks175eYb6dqOjisOuWoaC__81Rn8fjz2JS7kcMbYhdEZROCkhx3Oz6bMPa6GSjufrdE8fcyOtiIIlg2RuKFY8X1wYuymjaJP4dx1ysHo7IGO1BqW1sefn2snsxHnEdkF5M8qwJZuxaxMcMg3F2LyFv_R4JxZIRxPy8Qi-CkknPvFdPzoCur9mWnia8mgdYfZd1AIUMWsjBnjoNSmIRDoyViCtQ375I.fJWVGWJB6dbPhrIwXwmN2pdXBMezRzZqaRO1_bGEMmU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725803125%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo ThinkPad E14 Intel Core i5 13th Gen 14"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11 Home/Office 2021/Backlit Keyboard/FPR/Black/1Y Onsite/1.41 kg), 21JKS0X800  ","73,600",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjAzMTQ2NTMzODE0MTk6MTcyNTgwMTU0NzpzcF9idGY6MzAwMzE0Mzc2NTUyODMyOjowOjo&url=%2FLenovo-ThinkPad-Backlit-Keyboard-21JKS0X800%2Fdp%2FB0CVQRFTJL%2Fref%3Dsr_1_37_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaMWc3FGvoTidViKUuifV77WPvkI0XIzHNaJUIW7SBA81z72tDXJ0ygvNGhb7amlC8RTo9_IQkecq41jw2FbC6oNjOpWKP0DrWHwgujP1OWz5fNmjblqsE3ZenFkfshrjoK-SXf2DYmOPVpZf21TMiilx3WYlWFqqwuYGRkgVdGKEl2dhNd0-CImITLGhPsvUPeb8EwsDPBV2pUtih1sWANA.yXlZZpx0tGEQrLgOuAY2vqRoZmPTzbWUmVWLlD-yG_Q%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801547%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjAzMTQ2NTMzODE0MTk6MTcyNTgwMTU0NzpzcF9idGY6MzAwMjEzNjczMDYzMjMyOjowOjo&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_38_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.L2wEpXgo8985OWtdIJRSaMWc3FGvoTidViKUuifV77WPvkI0XIzHNaJUIW7SBA81z72tDXJ0ygvNGhb7amlC8RTo9_IQkecq41jw2FbC6oNjOpWKP0DrWHwgujP1OWz5fNmjblqsE3ZenFkfshrjoK-SXf2DYmOPVpZf21TMiilx3WYlWFqqwuYGRkgVdGKEl2dhNd0-CImITLGhPsvUPeb8EwsDPBV2pUtih1sWANA.yXlZZpx0tGEQrLgOuAY2vqRoZmPTzbWUmVWLlD-yG_Q%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801547%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzk4NjA5MzIzNTE4NzgwOjE3MjU4MDE2NDE6c3BfYXRmX25leHQ6MzAwMjc4Mjc4MDg0NzMyOjowOjo&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0D9QQ7SS1%2Fref%3Dsr_1_33_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.j7W41B-aGWQD3EBhxvf7fSTUgHmqXCDAJI953AYNmYvwjcz5IBFX1jy3pIizHQGOLT-eM3yhDKYVABJMsss4cSVM-DPkEw5qmRaaLiEo48rVjjv1xrWCZN6yDs_yNJLRYmsI9OncyFS-hRTS6qXhJmwHeeFL_sRidzw_TrzCAxv9rFcc3L4hWJTsWjrpOm128ric5JSCES4GA7qr4AlxVWjhnaW-IZqrX_D2Yudvqvo.Vuw4m_U3DL-gVwM_rQf5y71gzgUk9RYZQxvnY4nBzD8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801641%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 2GB Graphic Laptop (8 GB DDR4 RAM/128 GB SSD/15.6"" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ","27,790",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMzk4NjA5MzIzNTE4NzgwOjE3MjU4MDE2NDE6c3BfYXRmX25leHQ6MzAwMjYwODE4ODM5NzMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KNMWTH%2Fref%3Dsr_1_34_sspa%3Fcrid%3D3LH7JI920TH09%26dib%3DeyJ2IjoiMSJ9.j7W41B-aGWQD3EBhxvf7fSTUgHmqXCDAJI953AYNmYvwjcz5IBFX1jy3pIizHQGOLT-eM3yhDKYVABJMsss4cSVM-DPkEw5qmRaaLiEo48rVjjv1xrWCZN6yDs_yNJLRYmsI9OncyFS-hRTS6qXhJmwHeeFL_sRidzw_TrzCAxv9rFcc3L4hWJTsWjrpOm128ric5JSCES4GA7qr4AlxVWjhnaW-IZqrX_D2Yudvqvo.Vuw4m_U3DL-gVwM_rQf5y71gzgUk9RYZQxvnY4nBzD8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725801641%26sprefix%3Dlapt%252Cspecialty-aps%252C243%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"HP Laptop 15s AMD Ryzen 7 5700U, 15.6-inch(39.6 cm) FHD, Anti-Glare Laptop (16 GB/512 GB/AMD Radeon Graphics/Dual Speakers/Backlit KB/Win 11/1.69kg/Natural Silver, 15s-eq2084AU  ","48,990",https://amazon.in//HP-15-6-inch-Anti-glare-Graphics-15s-eq2084AU/dp/B0CRDZVKNK/ref=sr_1_35?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.j7W41B-aGWQD3EBhxvf7fSTUgHmqXCDAJI953AYNmYvwjcz5IBFX1jy3pIizHQGOLT-eM3yhDKYVABJMsss4cSVM-DPkEw5qmRaaLiEo48rVjjv1xrWCZN6yDs_yNJLRYmsI9OncyFS-hRTS6qXhJmwHeeFL_sRidzw_TrzCAxv9rFcc3L4hWJTsWjrpOm128ric5JSCES4GA7qr4AlxVWjhnaW-IZqrX_D2Yudvqvo.Vuw4m_U3DL-gVwM_rQf5y71gzgUk9RYZQxvnY4nBzD8&dib_tag=se&keywords=laptop&qid=1725801641&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-35
"Acer Aspire 3 Intel Core i3-1215U Processor Laptop with 35.56 cm (14"") Full HD LED-Backlit IPS Display (8 GB RAM/512 GB SSD/Wifi 6/Intel Graphics/Win11 Home/65W) A324-51, Steel Gray, 1.45KG  ","29,750",https://amazon.in//Acer-i3-1215U-Processor-LED-Backlit-A324-51/dp/B0D817J16G/ref=sr_1_36?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.j7W41B-aGWQD3EBhxvf7fSTUgHmqXCDAJI953AYNmYvwjcz5IBFX1jy3pIizHQGOLT-eM3yhDKYVABJMsss4cSVM-DPkEw5qmRaaLiEo48rVjjv1xrWCZN6yDs_yNJLRYmsI9OncyFS-hRTS6qXhJmwHeeFL_sRidzw_TrzCAxv9rFcc3L4hWJTsWjrpOm128ric5JSCES4GA7qr4AlxVWjhnaW-IZqrX_D2Yudvqvo.Vuw4m_U3DL-gVwM_rQf5y71gzgUk9RYZQxvnY4nBzD8&dib_tag=se&keywords=laptop&qid=1725801641&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-36
"HP Victus Gaming Laptop,Windows 11 Home,AMD Ryzen 5 5600H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,9Ms Response Time,Dual Speakers (Blue,2.37 Kg),Fb0106Ax  ","61,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_37?crid=3LH7JI920TH09&dib=eyJ2IjoiMSJ9.j7W41B-aGWQD3EBhxvf7fSTUgHmqXCDAJI953AYNmYvwjcz5IBFX1jy3pIizHQGOLT-eM3yhDKYVABJMsss4cSVM-DPkEw5qmRaaLiEo48rVjjv1xrWCZN6yDs_yNJLRYmsI9OncyFS-hRTS6qXhJmwHeeFL_sRidzw_TrzCAxv9rFcc3L4hWJTsWjrpOm128ric5JSCES4GA7qr4AlxVWjhnaW-IZqrX_D2Yudvqvo.Vuw4m_U3DL-gVwM_rQf5y71gzgUk9RYZQxvnY4nBzD8&dib_tag=se&keywords=laptop&qid=1725801641&sprefix=lapt%2Cspecialty-aps%2C243&sr=8-37
